elenco_id,video_owner,giocatore,punti_totali,punteggi_singole_gare,num_gare,titolo,video_id,link,upload_date
172,Masseo,Gabbo,44,"10,15,12,7",4,GHSBR CORSE SVOLAZZANTI con @AroundDread @JustRoHn7 @GaBBoDSQ @oDeluxx,xIHsqO3hYC0,https://www.youtube.com/watch?v=xIHsqO3hYC0&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=28,20260304
172,Masseo,Rohn,42,"8,10,10,15",4,GHSBR CORSE SVOLAZZANTI con @AroundDread @JustRoHn7 @GaBBoDSQ @oDeluxx,xIHsqO3hYC0,https://www.youtube.com/watch?v=xIHsqO3hYC0&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=28,20260304
172,Masseo,Delux,42,"7,12,15,8",4,GHSBR CORSE SVOLAZZANTI con @AroundDread @JustRoHn7 @GaBBoDSQ @oDeluxx,xIHsqO3hYC0,https://www.youtube.com/watch?v=xIHsqO3hYC0&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=28,20260304
172,Masseo,Dread,38,"12,8,8,10",4,GHSBR CORSE SVOLAZZANTI con @AroundDread @JustRoHn7 @GaBBoDSQ @oDeluxx,xIHsqO3hYC0,https://www.youtube.com/watch?v=xIHsqO3hYC0&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=28,20260304
172,Masseo,Masseo,34,"15,7,0,12",4,GHSBR CORSE SVOLAZZANTI con @AroundDread @JustRoHn7 @GaBBoDSQ @oDeluxx,xIHsqO3hYC0,https://www.youtube.com/watch?v=xIHsqO3hYC0&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=28,20260304
173,Delux,Masseo,52,"12,15,10,15",4,ABBIAMO SBLOCCATO I POTERI AL MASSEO... WELCOME TO ADDOBBOLAND! #32,HZoDpN9pAyQ,https://www.youtube.com/watch?v=HZoDpN9pAyQ&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=29&t=13s,20260324
173,Delux,Delux,43,"15,8,8,12",4,ABBIAMO SBLOCCATO I POTERI AL MASSEO... WELCOME TO ADDOBBOLAND! #32,HZoDpN9pAyQ,https://www.youtube.com/watch?v=HZoDpN9pAyQ&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=29&t=13s,20260324
173,Delux,JTaz,32,"0,7,15,0",4,ABBIAMO SBLOCCATO I POTERI AL MASSEO... WELCOME TO ADDOBBOLAND! #32,HZoDpN9pAyQ,https://www.youtube.com/watch?v=HZoDpN9pAyQ&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=29&t=13s,20260324
173,Delux,Dread,24,"0,12,12,0",4,ABBIAMO SBLOCCATO I POTERI AL MASSEO... WELCOME TO ADDOBBOLAND! #32,HZoDpN9pAyQ,https://www.youtube.com/watch?v=HZoDpN9pAyQ&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=29&t=13s,20260324
173,Delux,Mollu,20,"10,10,0,0",4,ABBIAMO SBLOCCATO I POTERI AL MASSEO... WELCOME TO ADDOBBOLAND! #32,HZoDpN9pAyQ,https://www.youtube.com/watch?v=HZoDpN9pAyQ&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=29&t=13s,20260324
174,Masseo,Rohn,55,"15,15,15,10",4,GHSBR Corse del LUAME: La redenzione di Just Rohn 🏎️,fyqZtnN2kfI,https://www.youtube.com/watch?v=fyqZtnN2kfI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=30&t=1327s,20260330
174,Masseo,Gabbo,43,"10,10,8,15",4,GHSBR Corse del LUAME: La redenzione di Just Rohn 🏎️,fyqZtnN2kfI,https://www.youtube.com/watch?v=fyqZtnN2kfI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=30&t=1327s,20260330
174,Masseo,Mollu,37,"8,7,10,12",4,GHSBR Corse del LUAME: La redenzione di Just Rohn 🏎️,fyqZtnN2kfI,https://www.youtube.com/watch?v=fyqZtnN2kfI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=30&t=1327s,20260330
174,Masseo,Masseo,36,"12,12,12,0",4,GHSBR Corse del LUAME: La redenzione di Just Rohn 🏎️,fyqZtnN2kfI,https://www.youtube.com/watch?v=fyqZtnN2kfI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=30&t=1327s,20260330
174,Masseo,Dread,22,"7,8,7,0",4,GHSBR Corse del LUAME: La redenzione di Just Rohn 🏎️,fyqZtnN2kfI,https://www.youtube.com/watch?v=fyqZtnN2kfI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=30&t=1327s,20260330
175,JTaz,Mollu,50,"15,8,15,12",4,"ZUGU CORSE di COMPLEANNO 🎂 con DREAD, MASSEO, DELUX, MOLLU, JTAZ",jecEK8EyZAs,https://www.youtube.com/watch?v=jecEK8EyZAs,20260331
175,JTaz,Delux,46,"8,15,8,15",4,"ZUGU CORSE di COMPLEANNO 🎂 con DREAD, MASSEO, DELUX, MOLLU, JTAZ",jecEK8EyZAs,https://www.youtube.com/watch?v=jecEK8EyZAs,20260331
175,JTaz,Dread,44,"12,10,12,10",4,"ZUGU CORSE di COMPLEANNO 🎂 con DREAD, MASSEO, DELUX, MOLLU, JTAZ",jecEK8EyZAs,https://www.youtube.com/watch?v=jecEK8EyZAs,20260331
175,JTaz,JTaz,29,"10,12,7,0",4,"ZUGU CORSE di COMPLEANNO 🎂 con DREAD, MASSEO, DELUX, MOLLU, JTAZ",jecEK8EyZAs,https://www.youtube.com/watch?v=jecEK8EyZAs,20260331
175,JTaz,Masseo,25,"0,7,10,8",4,"ZUGU CORSE di COMPLEANNO 🎂 con DREAD, MASSEO, DELUX, MOLLU, JTAZ",jecEK8EyZAs,https://www.youtube.com/watch?v=jecEK8EyZAs,20260331
176,Gabbo,Masseo,60,"15,15,15,15",4,SDROGO CORSE ''CHIARAMENTE'' SCORRETTE - TUTTI CONTRO DI ME 🤬,oidJGhu-iZo,https://www.youtube.com/watch?v=oidJGhu-iZo,20260405
176,Gabbo,JTaz,44,"10,10,12,12",4,SDROGO CORSE ''CHIARAMENTE'' SCORRETTE - TUTTI CONTRO DI ME 🤬,oidJGhu-iZo,https://www.youtube.com/watch?v=oidJGhu-iZo,20260405
176,Gabbo,Mollu,32,"0,12,10,10",4,SDROGO CORSE ''CHIARAMENTE'' SCORRETTE - TUTTI CONTRO DI ME 🤬,oidJGhu-iZo,https://www.youtube.com/watch?v=oidJGhu-iZo,20260405
176,Gabbo,Delux,19,"12,0,0,7",4,SDROGO CORSE ''CHIARAMENTE'' SCORRETTE - TUTTI CONTRO DI ME 🤬,oidJGhu-iZo,https://www.youtube.com/watch?v=oidJGhu-iZo,20260405
176,Gabbo,Gabbo,16,"8,0,0,8",4,SDROGO CORSE ''CHIARAMENTE'' SCORRETTE - TUTTI CONTRO DI ME 🤬,oidJGhu-iZo,https://www.youtube.com/watch?v=oidJGhu-iZo,20260405
177,Dread,Delux,129,"12,8,15,12,15,10,15,7,12,15,8",11,SDROGO CORSE ARRABBIATE MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu,PAvinKyQo0Q,https://www.youtube.com/watch?v=PAvinKyQo0Q,20221010
177,Dread,Gabbo,122,"8,15,8,15,10,15,0,10,10,12,12",11,SDROGO CORSE ARRABBIATE MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu,PAvinKyQo0Q,https://www.youtube.com/watch?v=PAvinKyQo0Q,20221010
177,Dread,Mollu,108,"15,12,10,0,12,7,12,15,15,10,7",11,SDROGO CORSE ARRABBIATE MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu,PAvinKyQo0Q,https://www.youtube.com/watch?v=PAvinKyQo0Q,20221010
177,Dread,Rohn,81,"7,10,12,10,0,12,0,12,0,8,10",11,SDROGO CORSE ARRABBIATE MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu,PAvinKyQo0Q,https://www.youtube.com/watch?v=PAvinKyQo0Q,20221010
177,Dread,Dread,73,"10,0,7,0,8,8,10,8,0,7,15",11,SDROGO CORSE ARRABBIATE MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu,PAvinKyQo0Q,https://www.youtube.com/watch?v=PAvinKyQo0Q,20221010
178,Dread,Delux,130,"15,15,15,15,15,8,15,12,12,15,8",10,SDROGO CORSE SERALI MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu - JTaz,"8tD06P6Kfcg",https://www.youtube.com/watch?v=8tD06P6Kfcg,20221016
178,Dread,Mollu,107,"7,12,10,10,10,10,10,15,10,8,15",10,SDROGO CORSE SERALI MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu - JTaz,"8tD06P6Kfcg",https://www.youtube.com/watch?v=8tD06P6Kfcg,20221016
178,Dread,Gabbo,74,"8,0,12,0,0,12,12,10,0,10,10",10,SDROGO CORSE SERALI MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu - JTaz,"8tD06P6Kfcg",https://www.youtube.com/watch?v=8tD06P6Kfcg,20221016
178,Dread,Rohn,66,"10,10,0,12,12,7,0,0,15,12,0",10,SDROGO CORSE SERALI MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu - JTaz,"8tD06P6Kfcg",https://www.youtube.com/watch?v=8tD06P6Kfcg,20221016
178,Dread,Dread,46,"12,0,0,0,0,6,0,8,8,0,12",10,SDROGO CORSE SERALI MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu - JTaz,"8tD06P6Kfcg",https://www.youtube.com/watch?v=8tD06P6Kfcg,20221016
178,Dread,JTaz,30,"0,8,0,0,0,15,0,0,7,0,0",10,SDROGO CORSE SERALI MULTIPOV w/Dread - Gabbo - Rohn - Delux - Mollu - JTaz,"8tD06P6Kfcg",https://www.youtube.com/watch?v=8tD06P6Kfcg,20221016
179,Dread,Gabbo,45,"8,10,15,12",4,SDROGO CORSE KARAOKE- CHI PERDE CANTA w/Rohn - Gabbo - Delux - Mollu,Ey8JXx7c6Oc,https://www.youtube.com/watch?v=Ey8JXx7c6Oc,20221204
179,Dread,Rohn,42,"7,8,12,15",4,SDROGO CORSE KARAOKE- CHI PERDE CANTA w/Rohn - Gabbo - Delux - Mollu,Ey8JXx7c6Oc,https://www.youtube.com/watch?v=Ey8JXx7c6Oc,20221204
179,Dread,Delux,40,"15,15,0,10",4,SDROGO CORSE KARAOKE- CHI PERDE CANTA w/Rohn - Gabbo - Delux - Mollu,Ey8JXx7c6Oc,https://www.youtube.com/watch?v=Ey8JXx7c6Oc,20221204
179,Dread,Dread,36,"12,7,10,7",4,SDROGO CORSE KARAOKE- CHI PERDE CANTA w/Rohn - Gabbo - Delux - Mollu,Ey8JXx7c6Oc,https://www.youtube.com/watch?v=Ey8JXx7c6Oc,20221204
179,Dread,Mollu,30,"10,12,0,8",4,SDROGO CORSE KARAOKE- CHI PERDE CANTA w/Rohn - Gabbo - Delux - Mollu,Ey8JXx7c6Oc,https://www.youtube.com/watch?v=Ey8JXx7c6Oc,20221204
180,Dread,Delux,111,"15,15,12,15",4,SDROGO CORSE VIETATE AI MINORI,n-LLfMQ2_TQ,https://www.youtube.com/watch?v=n-LLfMQ2_TQ,20221110
180,Dread,Rohn,74,"12,12,15,0",8,SDROGO CORSE VIETATE AI MINORI,n-LLfMQ2_TQ,https://www.youtube.com/watch?v=n-LLfMQ2_TQ,20221110
180,Dread,Gabbo,66,"0,0,7,12",8,SDROGO CORSE VIETATE AI MINORI,n-LLfMQ2_TQ,https://www.youtube.com/watch?v=n-LLfMQ2_TQ,20221110
180,Dread,Mollu,63,"10,0,8,10",8,SDROGO CORSE VIETATE AI MINORI,n-LLfMQ2_TQ,https://www.youtube.com/watch?v=n-LLfMQ2_TQ,20221110
180,Dread,Dread,43,"0,10,10,0",8,SDROGO CORSE VIETATE AI MINORI,n-LLfMQ2_TQ,https://www.youtube.com/watch?v=n-LLfMQ2_TQ,20221110
181,Dread,Rohn,93,"12,10,12,15,10,7,12,15",8,SDROGO CORSE MA E' UN PODCAST,DeI5rPzOsS0,https://www.youtube.com/watch?v=DeI5rPzOsS0,20221103
181,Dread,Delux,84,"10,12,8,12,0,15,15,12",8,SDROGO CORSE MA E' UN PODCAST,DeI5rPzOsS0,https://www.youtube.com/watch?v=DeI5rPzOsS0,20221103
181,Dread,Mollu,83,"15,8,10,10,8,12,10,10",8,SDROGO CORSE MA E' UN PODCAST,DeI5rPzOsS0,https://www.youtube.com/watch?v=DeI5rPzOsS0,20221103
181,Dread,Gabbo,80,"8,15,15,8,12,8,7,7",8,SDROGO CORSE MA E' UN PODCAST,DeI5rPzOsS0,https://www.youtube.com/watch?v=DeI5rPzOsS0,20221103
181,Dread,Marza,41,"0,0,0,0,15,10,8,8",8,SDROGO CORSE MA E' UN PODCAST,DeI5rPzOsS0,https://www.youtube.com/watch?v=DeI5rPzOsS0,20221103
182,Dread,Dread,37,"12,10,15",3,SDROGO CORSE NATALIZIE: CONTENTO GESU'?,sDg4Wv7VPJg,https://www.youtube.com/watch?v=sDg4Wv7VPJg,20221225
182,Dread,Rohn,33,"15,8,10",3,SDROGO CORSE NATALIZIE: CONTENTO GESU'?,sDg4Wv7VPJg,https://www.youtube.com/watch?v=sDg4Wv7VPJg,20221225
182,Dread,Delux,31,"7,12,12",3,SDROGO CORSE NATALIZIE: CONTENTO GESU'?,sDg4Wv7VPJg,https://www.youtube.com/watch?v=sDg4Wv7VPJg,20221225
182,Dread,Mollu,25,"10,15,0",3,SDROGO CORSE NATALIZIE: CONTENTO GESU'?,sDg4Wv7VPJg,https://www.youtube.com/watch?v=sDg4Wv7VPJg,20221225
182,Dread,Gabbo,15,"8,7,0",3,SDROGO CORSE NATALIZIE: CONTENTO GESU'?,sDg4Wv7VPJg,https://www.youtube.com/watch?v=sDg4Wv7VPJg,20221225
183,Gabbo,Dread,30,"15,15",2,SDROGO CORSE - ORGASMI SU GTA,EFpUlCT8vFA,https://www.youtube.com/watch?v=EFpUlCT8vFA,20150509
183,Gabbo,Rohn,20,"10,10",2,SDROGO CORSE - ORGASMI SU GTA,EFpUlCT8vFA,https://www.youtube.com/watch?v=EFpUlCT8vFA,20150509
183,Gabbo,Gabbo,12,"0,12",2,SDROGO CORSE - ORGASMI SU GTA,EFpUlCT8vFA,https://www.youtube.com/watch?v=EFpUlCT8vFA,20150509
183,Gabbo,Delux,12,"0,0",2,SDROGO CORSE - ORGASMI SU GTA,EFpUlCT8vFA,https://www.youtube.com/watch?v=EFpUlCT8vFA,20150509
184,Dread,Rohn,60,"15,15,15,15",4,SDROGO CORSE | Quarantena Edition,zd3ucJOGqZw,https://www.youtube.com/watch?v=zd3ucJOGqZw,20200320
184,Dread,Delux,42,"10,12,8,12",4,SDROGO CORSE | Quarantena Edition,zd3ucJOGqZw,https://www.youtube.com/watch?v=zd3ucJOGqZw,20200320
184,Dread,Gabbo,36,"8,10,10,8",4,SDROGO CORSE | Quarantena Edition,zd3ucJOGqZw,https://www.youtube.com/watch?v=zd3ucJOGqZw,20200320
184,Dread,Dread,34,"12,0,12,10",4,SDROGO CORSE | Quarantena Edition,zd3ucJOGqZw,https://www.youtube.com/watch?v=zd3ucJOGqZw,20200320
184,Dread,Rohn,7,"0,0,0,7",4,SDROGO CORSE | Quarantena Edition,zd3ucJOGqZw,https://www.youtube.com/watch?v=zd3ucJOGqZw,20200320
185,Zaamp,Gabbo,52,"12,15,10,15",4,LE CORSE DIVINE | w/GabboDSQ Just Rohn Dread & Delux,FlXtx0Qsx1I,https://www.youtube.com/watch?v=FlXtx0Qsx1I,20160913
185,Zaamp,Rohn,43,"15,10,8,10",4,LE CORSE DIVINE | w/GabboDSQ Just Rohn Dread & Delux,FlXtx0Qsx1I,https://www.youtube.com/watch?v=FlXtx0Qsx1I,20160913
185,Zaamp,Delux,42,"10,12,12,8",4,LE CORSE DIVINE | w/GabboDSQ Just Rohn Dread & Delux,FlXtx0Qsx1I,https://www.youtube.com/watch?v=FlXtx0Qsx1I,20160913
185,Zaamp,Dread,27,"0,0,15,12",4,LE CORSE DIVINE | w/GabboDSQ Just Rohn Dread & Delux,FlXtx0Qsx1I,https://www.youtube.com/watch?v=FlXtx0Qsx1I,20160913
185,Zaamp,Zaamp,14,"0,0,7,7",4,LE CORSE DIVINE | w/GabboDSQ Just Rohn Dread & Delux,FlXtx0Qsx1I,https://www.youtube.com/watch?v=FlXtx0Qsx1I,20160913
186,Johnny Creek,Rohn,25,"15,10",2,JK GABBO DREAD ROHN | GTA V,lHRtMBxJ2OM,https://www.youtube.com/watch?v=lHRtMBxJ2OM,20150123
186,Johnny Creek,Dread,24,"12,12",2,JK GABBO DREAD ROHN | GTA V,lHRtMBxJ2OM,https://www.youtube.com/watch?v=lHRtMBxJ2OM,20150123
186,Johnny Creek,Johnny Creek,15,"0,15",2,JK GABBO DREAD ROHN | GTA V,lHRtMBxJ2OM,https://www.youtube.com/watch?v=lHRtMBxJ2OM,20150123
186,Johnny Creek,Gabbo,8,"0,8",2,JK GABBO DREAD ROHN | GTA V,lHRtMBxJ2OM,https://www.youtube.com/watch?v=lHRtMBxJ2OM,20150123
