elenco_id,video_owner,giocatore,punti_totali,punteggi_singole_gare,num_gare,titolo,video_id,link,upload_date,da_verificare
1,Just Rohn JR,PAR,58,"2,3,3,4,3,3,3,5,4,4,5,5,5,4,5",15,"MINI-GOLF NATALIZIO con ROHN,DREAD,GABBO e DELUX!",St2VvfXHwpE,https://www.youtube.com/watch?v=St2VvfXHwpE,20251215,
1,Just Rohn JR,nonsonodread,45,"2,3,2,3,2,3,3,2,3,5,5,2,2,5,3",15,"MINI-GOLF NATALIZIO con ROHN,DREAD,GABBO e DELUX!",St2VvfXHwpE,https://www.youtube.com/watch?v=St2VvfXHwpE,20251215,
1,Just Rohn JR,Delux,48,"2,2,10,3,3,1,3,4,2,4,3,3,3,1,4",15,"MINI-GOLF NATALIZIO con ROHN,DREAD,GABBO e DELUX!",St2VvfXHwpE,https://www.youtube.com/watch?v=St2VvfXHwpE,20251215,
1,Just Rohn JR,Just Rohn,49,"2,3,2,3,2,4,3,9,3,4,3,2,5,1,3",15,"MINI-GOLF NATALIZIO con ROHN,DREAD,GABBO e DELUX!",St2VvfXHwpE,https://www.youtube.com/watch?v=St2VvfXHwpE,20251215,
1,Just Rohn JR,GaBBo,50,"5,3,3,2,2,5,3,2,5,3,8,1,2,2,4",15,"MINI-GOLF NATALIZIO con ROHN,DREAD,GABBO e DELUX!",St2VvfXHwpE,https://www.youtube.com/watch?v=St2VvfXHwpE,20251215,
2,GaBBoDSQ,PAR,30,"2,3,4,3,3,3,3,3,3,3",10,La SDROGO GOLFATINA di cui NON avevate bisogno,5S6Dq7LAFNA,https://www.youtube.com/watch?v=5S6Dq7LAFNA,20251217,
2,GaBBoDSQ,JTaz,37,"4,6,3,3,3,2,2,2,7,5",10,La SDROGO GOLFATINA di cui NON avevate bisogno,5S6Dq7LAFNA,https://www.youtube.com/watch?v=5S6Dq7LAFNA,20251217,
2,GaBBoDSQ,Delux,37,"2,4,5,5,2,3,4,4,6,2",10,La SDROGO GOLFATINA di cui NON avevate bisogno,5S6Dq7LAFNA,https://www.youtube.com/watch?v=5S6Dq7LAFNA,20251217,
2,GaBBoDSQ,GaBBo,41,"3,3,3,6,6,2,7,6,2,3",10,La SDROGO GOLFATINA di cui NON avevate bisogno,5S6Dq7LAFNA,https://www.youtube.com/watch?v=5S6Dq7LAFNA,20251217,
2,GaBBoDSQ,nonsonodread,43,"2,6,7,5,4,1,3,4,5,6",10,La SDROGO GOLFATINA di cui NON avevate bisogno,5S6Dq7LAFNA,https://www.youtube.com/watch?v=5S6Dq7LAFNA,20251217,
2,GaBBoDSQ,ilMasseo,44,"2,4,8,4,5,2,3,9,3,4",10,La SDROGO GOLFATINA di cui NON avevate bisogno,5S6Dq7LAFNA,https://www.youtube.com/watch?v=5S6Dq7LAFNA,20251217,
3,Delux,PAR,62,"3,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,3,4",18,UNA GOLFATINA PERICOLOSAMENTE NOSTALGICA...,80BMUVxCM9o,https://www.youtube.com/watch?v=80BMUVxCM9o,20251218,
3,Delux,Just Rohn,68,"2,4,5,3,4,6,4,2,5,4,3,4,5,3,5,4,1,4",18,UNA GOLFATINA PERICOLOSAMENTE NOSTALGICA...,80BMUVxCM9o,https://www.youtube.com/watch?v=80BMUVxCM9o,20251218,
3,Delux,Delux,83,"4,3,1,5,2,3,2,1,7,4,4,5,11,3,4,3,7,14",18,UNA GOLFATINA PERICOLOSAMENTE NOSTALGICA...,80BMUVxCM9o,https://www.youtube.com/watch?v=80BMUVxCM9o,20251218,
3,Delux,nonsonodread,84,"2,4,3,10,5,5,2,2,6,4,6,7,7,3,4,3,5,6",18,UNA GOLFATINA PERICOLOSAMENTE NOSTALGICA...,80BMUVxCM9o,https://www.youtube.com/watch?v=80BMUVxCM9o,20251218,
3,Delux,GaBBo,86,"6,4,4,6,2,8,3,2,4,4,6,6,10,3,3,4,3,8",18,UNA GOLFATINA PERICOLOSAMENTE NOSTALGICA...,80BMUVxCM9o,https://www.youtube.com/watch?v=80BMUVxCM9o,20251218,
4,Around Dread,PAR,54,"2,3,5,2,3,4,3,2,4,3,2,3,4,3,2,4,2,3",18,"GOLFATINA MATTA con I MAESTRI di MAZZE e PALLE | w/Dread, Rohn, Marza, Gabbo, Delux",nORFy_eGVDA,https://www.youtube.com/watch?v=nORFy_eGVDA,20251227,
4,Around Dread,Just Rohn,43,"2,3,2,2,1,3,2,2,5,3,2,4,3,2,2,2,1,2",18,"GOLFATINA MATTA con I MAESTRI di MAZZE e PALLE | w/Dread, Rohn, Marza, Gabbo, Delux",nORFy_eGVDA,https://www.youtube.com/watch?v=nORFy_eGVDA,20251227,
4,Around Dread,Just Marzaa,45,"1,2,2,2,1,2,4,3,8,3,1,2,3,1,2,2,2,4",18,"GOLFATINA MATTA con I MAESTRI di MAZZE e PALLE | w/Dread, Rohn, Marza, Gabbo, Delux",nORFy_eGVDA,https://www.youtube.com/watch?v=nORFy_eGVDA,20251227,
4,Around Dread,Delux,45,"3,4,1,2,1,1,3,2,6,2,1,4,4,3,2,2,2,2",18,"GOLFATINA MATTA con I MAESTRI di MAZZE e PALLE | w/Dread, Rohn, Marza, Gabbo, Delux",nORFy_eGVDA,https://www.youtube.com/watch?v=nORFy_eGVDA,20251227,
4,Around Dread,nonsonodread,50,"2,2,2,2,2,3,4,3,4,2,2,5,3,2,1,2,4,5",18,"GOLFATINA MATTA con I MAESTRI di MAZZE e PALLE | w/Dread, Rohn, Marza, Gabbo, Delux",nORFy_eGVDA,https://www.youtube.com/watch?v=nORFy_eGVDA,20251227,
4,Around Dread,GaBBo,60,"3,3,2,2,2,3,4,2,6,3,1,5,4,5,1,3,3,8",18,"GOLFATINA MATTA con I MAESTRI di MAZZE e PALLE | w/Dread, Rohn, Marza, Gabbo, Delux",nORFy_eGVDA,https://www.youtube.com/watch?v=nORFy_eGVDA,20251227,
5,Around Dread,PAR,75,"2,3,3,4,3,4,4,4,3,4,5,4,4,5,6,6,5,6",18,"SONO TORNATI I DOMINATORI DEL GOLF | Golfatina con Dread, Rohn, Gabbo, Delux",KadhcxiF6Io,https://www.youtube.com/watch?v=KadhcxiF6Io,20260108,
5,Around Dread,Delux,58,"2,1,2,4,2,4,4,2,3,2,5,3,3,5,6,2,4,4",18,"SONO TORNATI I DOMINATORI DEL GOLF | Golfatina con Dread, Rohn, Gabbo, Delux",KadhcxiF6Io,https://www.youtube.com/watch?v=KadhcxiF6Io,20260108,
5,Around Dread,Just Rohn,64,"2,1,2,3,2,2,3,4,2,3,5,4,3,4,10,2,6,6",18,"SONO TORNATI I DOMINATORI DEL GOLF | Golfatina con Dread, Rohn, Gabbo, Delux",KadhcxiF6Io,https://www.youtube.com/watch?v=KadhcxiF6Io,20260108,
5,Around Dread,GaBBo,67,"2,2,1,3,1,6,3,5,2,2,4,4,2,7,8,3,5,7",18,"SONO TORNATI I DOMINATORI DEL GOLF | Golfatina con Dread, Rohn, Gabbo, Delux",KadhcxiF6Io,https://www.youtube.com/watch?v=KadhcxiF6Io,20260108,
5,Around Dread,nonsonodread,70,"3,2,2,4,2,5,2,7,2,4,4,4,4,5,7,3,4,6",18,"SONO TORNATI I DOMINATORI DEL GOLF | Golfatina con Dread, Rohn, Gabbo, Delux",KadhcxiF6Io,https://www.youtube.com/watch?v=KadhcxiF6Io,20260108,
6,Just Rohn JR,PAR,55,"4,3,3,3,4,3,4,4,6,3,3,3,2,3,7",15,"GOLFATINA MAGICA con ROHN,DREAD, DELUX e il MASSEO!",qX7wKf7uupY,https://www.youtube.com/watch?v=qX7wKf7uupY,20260109,
6,Just Rohn JR,Just Rohn,58,"3,5,7,3,3,2,3,1,6,1,6,3,4,2,9",15,"GOLFATINA MAGICA con ROHN,DREAD, DELUX e il MASSEO!",qX7wKf7uupY,https://www.youtube.com/watch?v=qX7wKf7uupY,20260109,
6,Just Rohn JR,Delux,59,"4,3,3,5,5,1,2,2,6,4,4,2,5,3,10",15,"GOLFATINA MAGICA con ROHN,DREAD, DELUX e il MASSEO!",qX7wKf7uupY,https://www.youtube.com/watch?v=qX7wKf7uupY,20260109,
6,Just Rohn JR,nonsonodread,59,"4,4,4,4,5,1,7,1,5,4,4,1,4,4,7",15,"GOLFATINA MAGICA con ROHN,DREAD, DELUX e il MASSEO!",qX7wKf7uupY,https://www.youtube.com/watch?v=qX7wKf7uupY,20260109,
6,Just Rohn JR,ilMasseo,70,"4,4,4,5,5,4,9,3,5,5,3,2,4,2,11",15,"GOLFATINA MAGICA con ROHN,DREAD, DELUX e il MASSEO!",qX7wKf7uupY,https://www.youtube.com/watch?v=qX7wKf7uupY,20260109,
7,GaBBoDSQ,PAR,66,"2,2,3,2,4,4,3,4,4,5,4,4,4,3,4,4,4,6",18,LA SDROGO GOLFATINA DI INIZIO ANNO PER INIZIARE QUESTO 2026 AL MEGLIO,fWl8BCgXTxQ,https://www.youtube.com/watch?v=fWl8BCgXTxQ,20260110,
7,GaBBoDSQ,Just Rohn,68,"1,2,4,3,2,4,3,3,6,4,1,3,3,5,4,5,4,11",18,LA SDROGO GOLFATINA DI INIZIO ANNO PER INIZIARE QUESTO 2026 AL MEGLIO,fWl8BCgXTxQ,https://www.youtube.com/watch?v=fWl8BCgXTxQ,20260110,
7,GaBBoDSQ,Delux,82,"1,6,4,2,2,7,4,7,6,4,2,5,3,4,3,2,6,14",18,LA SDROGO GOLFATINA DI INIZIO ANNO PER INIZIARE QUESTO 2026 AL MEGLIO,fWl8BCgXTxQ,https://www.youtube.com/watch?v=fWl8BCgXTxQ,20260110,
7,GaBBoDSQ,GaBBo,85,"3,4,2,2,5,4,6,4,8,4,2,4,4,5,4,4,8,12",18,LA SDROGO GOLFATINA DI INIZIO ANNO PER INIZIARE QUESTO 2026 AL MEGLIO,fWl8BCgXTxQ,https://www.youtube.com/watch?v=fWl8BCgXTxQ,20260110,
7,GaBBoDSQ,nonsonodread,86,"3,2,4,4,3,7,5,9,8,5,1,3,2,4,3,6,3,14",18,LA SDROGO GOLFATINA DI INIZIO ANNO PER INIZIARE QUESTO 2026 AL MEGLIO,fWl8BCgXTxQ,https://www.youtube.com/watch?v=fWl8BCgXTxQ,20260110,
8,Delux,PAR,47,"2,2,2,2,2,2,2,3,2,2,3,3,4,3,2,3,3,5",18,LA PRIMA GOLFATINA DELL'ANNO!,4j9iPqrWtw0,https://www.youtube.com/watch?v=4j9iPqrWtw0,20260112,
8,Delux,Delux,40,"2,3,3,4,1,1,2,2,1,2,1,2,4,3,1,1,2,5",18,LA PRIMA GOLFATINA DELL'ANNO!,4j9iPqrWtw0,https://www.youtube.com/watch?v=4j9iPqrWtw0,20260112,
8,Delux,Just Rohn,46,"2,1,2,2,1,1,2,2,1,3,1,3,14,1,3,2,2,3",18,LA PRIMA GOLFATINA DELL'ANNO!,4j9iPqrWtw0,https://www.youtube.com/watch?v=4j9iPqrWtw0,20260112,
8,Delux,ilMasseo,47,"2,4,2,2,6,3,5,2,1,3,1,3,1,2,3,2,3,2",18,LA PRIMA GOLFATINA DELL'ANNO!,4j9iPqrWtw0,https://www.youtube.com/watch?v=4j9iPqrWtw0,20260112,
8,Delux,nonsonodread,50,"4,2,3,2,1,1,3,2,1,2,4,3,8,2,2,1,6,3",18,LA PRIMA GOLFATINA DELL'ANNO!,4j9iPqrWtw0,https://www.youtube.com/watch?v=4j9iPqrWtw0,20260112,
9,Around Dread,PAR,72,"5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3",18,"GOLFATINA MATTA INSENSATA (regà fermateci) con Dread, Rohn, Gabbo, Mollu",6rJWPcxFRiM,https://www.youtube.com/watch?v=6rJWPcxFRiM,20260122,
9,Around Dread,Just Rohn,53,"2,2,4,6,3,3,3,2,4,2,3,3,3,3,3,3,2,2",18,"GOLFATINA MATTA INSENSATA (regà fermateci) con Dread, Rohn, Gabbo, Mollu",6rJWPcxFRiM,https://www.youtube.com/watch?v=6rJWPcxFRiM,20260122,
9,Around Dread,nonsonodread,54,"2,3,2,3,2,5,2,4,7,6,2,2,2,3,2,3,1,3",18,"GOLFATINA MATTA INSENSATA (regà fermateci) con Dread, Rohn, Gabbo, Mollu",6rJWPcxFRiM,https://www.youtube.com/watch?v=6rJWPcxFRiM,20260122,
9,Around Dread,Mollu,56,"2,5,5,4,2,4,2,2,5,3,2,2,2,3,2,4,2,5",18,"GOLFATINA MATTA INSENSATA (regà fermateci) con Dread, Rohn, Gabbo, Mollu",6rJWPcxFRiM,https://www.youtube.com/watch?v=6rJWPcxFRiM,20260122,
9,Around Dread,GaBBo,69,"2,5,3,6,3,5,3,2,5,4,2,3,4,4,2,3,10,3",18,"GOLFATINA MATTA INSENSATA (regà fermateci) con Dread, Rohn, Gabbo, Mollu",6rJWPcxFRiM,https://www.youtube.com/watch?v=6rJWPcxFRiM,20260122,
10,Just Rohn JR,PAR,83,"2,3,5,5,6,6,6,6,4,4,5,4,5,4,6,4,4,4",18,"GOLFATINA ""HORROR"" CON QUALCHE IMPRECAZIONE DI TROPPO w/ROHN,DREAD, DELUX, JTAZ e il MASSEO!",CULR32YN7mM,https://www.youtube.com/watch?v=CULR32YN7mM,20260126,
10,Just Rohn JR,Just Rohn,62,"1,4,2,5,3,5,2,4,2,3,3,3,3,3,7,2,6,4",18,"GOLFATINA ""HORROR"" CON QUALCHE IMPRECAZIONE DI TROPPO w/ROHN,DREAD, DELUX, JTAZ e il MASSEO!",CULR32YN7mM,https://www.youtube.com/watch?v=CULR32YN7mM,20260126,
10,Just Rohn JR,JTaz,63,"2,3,2,3,2,3,8,3,3,2,4,6,3,3,8,2,4,2",18,"GOLFATINA ""HORROR"" CON QUALCHE IMPRECAZIONE DI TROPPO w/ROHN,DREAD, DELUX, JTAZ e il MASSEO!",CULR32YN7mM,https://www.youtube.com/watch?v=CULR32YN7mM,20260126,
10,Just Rohn JR,Delux,65,"1,1,2,5,6,3,3,3,3,2,1,4,4,7,12,3,1,4",18,"GOLFATINA ""HORROR"" CON QUALCHE IMPRECAZIONE DI TROPPO w/ROHN,DREAD, DELUX, JTAZ e il MASSEO!",CULR32YN7mM,https://www.youtube.com/watch?v=CULR32YN7mM,20260126,
10,Just Rohn JR,nonsonodread,78,"2,3,4,4,4,4,8,3,2,1,5,3,4,14,6,4,5,2",18,"GOLFATINA ""HORROR"" CON QUALCHE IMPRECAZIONE DI TROPPO w/ROHN,DREAD, DELUX, JTAZ e il MASSEO!",CULR32YN7mM,https://www.youtube.com/watch?v=CULR32YN7mM,20260126,
10,Just Rohn JR,ilMasseo,78,"3,3,6,4,5,9,5,4,4,3,3,2,3,3,9,6,4,2",18,"GOLFATINA ""HORROR"" CON QUALCHE IMPRECAZIONE DI TROPPO w/ROHN,DREAD, DELUX, JTAZ e il MASSEO!",CULR32YN7mM,https://www.youtube.com/watch?v=CULR32YN7mM,20260126,
11,Delux,PAR,62,"2,2,3,3,3,3,4,3,3,3,3,3,4,4,4,5,5,5",18,UNA GOLFATINA OLIMPICA SPA ZIA LE!,u9_inJEE6JA,https://www.youtube.com/watch?v=u9_inJEE6JA,20260127,
11,Delux,Mollu,74,"2,3,2,1,3,4,6,4,2,3,14,4,4,5,2,5,7,3",18,UNA GOLFATINA OLIMPICA SPA ZIA LE!,u9_inJEE6JA,https://www.youtube.com/watch?v=u9_inJEE6JA,20260127,
11,Delux,Just Rohn,77,"2,2,2,2,6,5,2,4,3,5,3,2,5,6,5,5,14,4",18,UNA GOLFATINA OLIMPICA SPA ZIA LE!,u9_inJEE6JA,https://www.youtube.com/watch?v=u9_inJEE6JA,20260127,
11,Delux,Delux,78,"2,2,2,1,4,10,4,5,3,10,4,1,4,5,2,4,14,1",18,UNA GOLFATINA OLIMPICA SPA ZIA LE!,u9_inJEE6JA,https://www.youtube.com/watch?v=u9_inJEE6JA,20260127,
11,Delux,nonsonodread,92,"3,4,3,2,5,2,5,3,5,14,4,2,3,8,4,4,14,7",18,UNA GOLFATINA OLIMPICA SPA ZIA LE!,u9_inJEE6JA,https://www.youtube.com/watch?v=u9_inJEE6JA,20260127,
11,Delux,GaBBo,107,"2,2,4,3,12,8,4,4,2,6,4,4,11,7,5,6,14,9",18,UNA GOLFATINA OLIMPICA SPA ZIA LE!,u9_inJEE6JA,https://www.youtube.com/watch?v=u9_inJEE6JA,20260127,
12,GaBBoDSQ,PAR,61,"2,2,2,2,2,3,4,3,3,3,4,4,5,5,3,3,5,6",18,SDROGO GOLFATINA SUPER COMBATTUTA con ilMasseo Dread Delu ( c'è anche Jtaz ),97Z5oHEr8-4,https://www.youtube.com/watch?v=97Z5oHEr8-4,20260205,
12,GaBBoDSQ,GaBBo,87,"2,2,2,3,2,3,5,2,3,3,12,11,9,4,7,3,7,7",18,SDROGO GOLFATINA SUPER COMBATTUTA con ilMasseo Dread Delu ( c'è anche Jtaz ),97Z5oHEr8-4,https://www.youtube.com/watch?v=97Z5oHEr8-4,20260205,
12,GaBBoDSQ,ilMasseo,87,"2,2,3,2,3,3,4,4,3,5,14,7,8,6,4,7,4,6",18,SDROGO GOLFATINA SUPER COMBATTUTA con ilMasseo Dread Delu ( c'è anche Jtaz ),97Z5oHEr8-4,https://www.youtube.com/watch?v=97Z5oHEr8-4,20260205,
12,GaBBoDSQ,nonsonodread,91,"1,2,3,5,2,1,5,2,3,6,14,8,9,5,7,5,7,6",18,SDROGO GOLFATINA SUPER COMBATTUTA con ilMasseo Dread Delu ( c'è anche Jtaz ),97Z5oHEr8-4,https://www.youtube.com/watch?v=97Z5oHEr8-4,20260205,
12,GaBBoDSQ,JTaz,136,"2,2,2,10,2,14,4,4,2,4,14,7,7,14,14,6,14,14",18,SDROGO GOLFATINA SUPER COMBATTUTA con ilMasseo Dread Delu ( c'è anche Jtaz ),97Z5oHEr8-4,https://www.youtube.com/watch?v=97Z5oHEr8-4,20260205,
13,Around Dread,PAR,51,"2,2,3,2,2,4,3,3,4,2,3,3,3,3,2,3,3,4",18,"GOLFATINA FUORI DI CAPOCCIA con Dread, Gabbo, Masseo, JTaz",G10APU6StfY,https://www.youtube.com/watch?v=G10APU6StfY,20260206,
13,Around Dread,ilMasseo,56,"2,3,3,2,3,2,4,5,5,2,2,3,3,4,2,3,4,4",18,"GOLFATINA FUORI DI CAPOCCIA con Dread, Gabbo, Masseo, JTaz",G10APU6StfY,https://www.youtube.com/watch?v=G10APU6StfY,20260206,
13,Around Dread,nonsonodread,60,"3,2,3,2,2,4,5,4,5,5,1,3,3,2,1,6,4,5",18,"GOLFATINA FUORI DI CAPOCCIA con Dread, Gabbo, Masseo, JTaz",G10APU6StfY,https://www.youtube.com/watch?v=G10APU6StfY,20260206,
13,Around Dread,GaBBo,66,"3,4,3,4,2,2,3,11,5,1,3,3,3,5,3,3,5,3",18,"GOLFATINA FUORI DI CAPOCCIA con Dread, Gabbo, Masseo, JTaz",G10APU6StfY,https://www.youtube.com/watch?v=G10APU6StfY,20260206,
13,Around Dread,JTaz,78,"3,3,7,2,3,3,3,3,5,3,2,4,5,4,2,2,8,16",18,"GOLFATINA FUORI DI CAPOCCIA con Dread, Gabbo, Masseo, JTaz",G10APU6StfY,https://www.youtube.com/watch?v=G10APU6StfY,20260206,
14,Just Rohn JR,PAR,74,"3,3,4,3,4,4,3,3,4,5,4,5,4,4,4,6,5,6",18,"GOLFATINA ""INVERNALE"" CON COLPI SENZA SENSO w/ROHN,DREAD, DELUX, GABBO e il MASSEO!",rOYOAVS4H54,https://www.youtube.com/watch?v=rOYOAVS4H54,20260212,
14,Just Rohn JR,Delux,44,"2,7,2,1,2,4,2,2,2,2,2,3,3,1,3,1,2,3",18,"GOLFATINA ""INVERNALE"" CON COLPI SENZA SENSO w/ROHN,DREAD, DELUX, GABBO e il MASSEO!",rOYOAVS4H54,https://www.youtube.com/watch?v=rOYOAVS4H54,20260212,
14,Just Rohn JR,Just Rohn,52,"2,3,2,2,2,3,2,2,2,6,4,3,4,3,2,2,4,4",18,"GOLFATINA ""INVERNALE"" CON COLPI SENZA SENSO w/ROHN,DREAD, DELUX, GABBO e il MASSEO!",rOYOAVS4H54,https://www.youtube.com/watch?v=rOYOAVS4H54,20260212,
14,Just Rohn JR,nonsonodread,59,"2,9,2,2,2,3,2,1,2,6,3,3,4,3,4,4,3,4",18,"GOLFATINA ""INVERNALE"" CON COLPI SENZA SENSO w/ROHN,DREAD, DELUX, GABBO e il MASSEO!",rOYOAVS4H54,https://www.youtube.com/watch?v=rOYOAVS4H54,20260212,
14,Just Rohn JR,GaBBo,63,"2,3,2,2,4,4,8,2,2,9,3,5,3,3,3,2,4,2",18,"GOLFATINA ""INVERNALE"" CON COLPI SENZA SENSO w/ROHN,DREAD, DELUX, GABBO e il MASSEO!",rOYOAVS4H54,https://www.youtube.com/watch?v=rOYOAVS4H54,20260212,
14,Just Rohn JR,ilMasseo,65,"2,3,2,2,4,4,2,2,2,6,2,2,2,4,4,3,14,5",18,"GOLFATINA ""INVERNALE"" CON COLPI SENZA SENSO w/ROHN,DREAD, DELUX, GABBO e il MASSEO!",rOYOAVS4H54,https://www.youtube.com/watch?v=rOYOAVS4H54,20260212,
15,Delux,PAR,69,"4,3,4,3,3,3,4,6,4,4,4,3,5,4,4,4,4,3",18,"UNA GOLFATINA PACIFICA TRA AMICI con Delux, Masseo, Gabbo & Dread",efppNZh_4UA,https://www.youtube.com/watch?v=efppNZh_4UA,20260317,
15,Delux,ilMasseo,74,"3,2,3,1,4,1,5,12,5,3,4,3,4,5,3,7,7,2",18,"UNA GOLFATINA PACIFICA TRA AMICI con Delux, Masseo, Gabbo & Dread",efppNZh_4UA,https://www.youtube.com/watch?v=efppNZh_4UA,20260317,
15,Delux,nonsonodread,78,"4,3,6,5,3,3,4,13,1,3,3,4,6,4,5,4,5,2",18,"UNA GOLFATINA PACIFICA TRA AMICI con Delux, Masseo, Gabbo & Dread",efppNZh_4UA,https://www.youtube.com/watch?v=efppNZh_4UA,20260317,
15,Delux,Delux,79,"2,5,2,2,1,2,2,16,2,8,4,1,4,5,4,2,16,1",18,"UNA GOLFATINA PACIFICA TRA AMICI con Delux, Masseo, Gabbo & Dread",efppNZh_4UA,https://www.youtube.com/watch?v=efppNZh_4UA,20260317,
15,Delux,GaBBo,67,"3,4,1,5,2,2,5,10,5,1,5,2,5,2,1,5,5,4",18,"UNA GOLFATINA PACIFICA TRA AMICI con Delux, Masseo, Gabbo & Dread",efppNZh_4UA,https://www.youtube.com/watch?v=efppNZh_4UA,20260317,
16,Around Dread,PAR,53,"2,2,2,4,3,3,3,3,4,2,3,4,3,2,4,2,3,4",18,"GOLFATINA DEMONIACA con Dread, Masseo, Gabbo, Delux",sEUHEXe3iwM,https://www.youtube.com/watch?v=sEUHEXe3iwM,20260318,
16,Around Dread,Delux,64,"1,2,2,4,6,4,4,5,7,1,2,3,3,2,4,4,4,6",18,"GOLFATINA DEMONIACA con Dread, Masseo, Gabbo, Delux",sEUHEXe3iwM,https://www.youtube.com/watch?v=sEUHEXe3iwM,20260318,
16,Around Dread,nonsonodread,71,"1,1,8,5,2,3,1,6,8,1,3,6,5,3,4,5,4,5",18,"GOLFATINA DEMONIACA con Dread, Masseo, Gabbo, Delux",sEUHEXe3iwM,https://www.youtube.com/watch?v=sEUHEXe3iwM,20260318,
16,Around Dread,ilMasseo,77,"3,3,3,4,8,4,2,3,7,4,2,6,4,4,5,3,6,6",18,"GOLFATINA DEMONIACA con Dread, Masseo, Gabbo, Delux",sEUHEXe3iwM,https://www.youtube.com/watch?v=sEUHEXe3iwM,20260318,
16,Around Dread,GaBBo,77,"2,2,6,7,3,4,3,8,6,4,3,6,3,3,5,3,3,6",18,"GOLFATINA DEMONIACA con Dread, Masseo, Gabbo, Delux",sEUHEXe3iwM,https://www.youtube.com/watch?v=sEUHEXe3iwM,20260318,
17,Just Rohn JR,PAR,53,"1,2,2,2,2,2,3,2,2,3,4,3,4,4,3,4,5,5",18,"UNA GOLFATINA INIZIATA BENE E FINITA NEL CAOS PIU' TOTALE w/ROHN,DREAD, GABBO, MOLLU e il MASSEO ⛳",YcdQ2kgViqM,https://www.youtube.com/watch?v=YcdQ2kgViqM,20260320,
17,Just Rohn JR,ilMasseo,74,"1,2,1,3,2,2,2,1,2,4,8,4,4,5,3,10,14,6",18,"UNA GOLFATINA INIZIATA BENE E FINITA NEL CAOS PIU' TOTALE w/ROHN,DREAD, GABBO, MOLLU e il MASSEO ⛳",YcdQ2kgViqM,https://www.youtube.com/watch?v=YcdQ2kgViqM,20260320,
17,Just Rohn JR,Just Rohn,78,"1,3,2,3,2,3,1,4,1,5,4,4,6,4,3,14,14,4",18,"UNA GOLFATINA INIZIATA BENE E FINITA NEL CAOS PIU' TOTALE w/ROHN,DREAD, GABBO, MOLLU e il MASSEO ⛳",YcdQ2kgViqM,https://www.youtube.com/watch?v=YcdQ2kgViqM,20260320,
17,Just Rohn JR,GaBBo,80,"3,2,2,2,2,5,4,3,4,5,8,6,4,4,3,4,14,5",18,"UNA GOLFATINA INIZIATA BENE E FINITA NEL CAOS PIU' TOTALE w/ROHN,DREAD, GABBO, MOLLU e il MASSEO ⛳",YcdQ2kgViqM,https://www.youtube.com/watch?v=YcdQ2kgViqM,20260320,
17,Just Rohn JR,nonsonodread,83,"2,2,3,4,3,2,4,3,3,10,14,5,6,4,5,4,5,4",18,"UNA GOLFATINA INIZIATA BENE E FINITA NEL CAOS PIU' TOTALE w/ROHN,DREAD, GABBO, MOLLU e il MASSEO ⛳",YcdQ2kgViqM,https://www.youtube.com/watch?v=YcdQ2kgViqM,20260320,
17,Just Rohn JR,Mollu,88,"1,2,2,7,2,5,3,2,4,4,5,5,6,3,2,14,14,7",18,"UNA GOLFATINA INIZIATA BENE E FINITA NEL CAOS PIU' TOTALE w/ROHN,DREAD, GABBO, MOLLU e il MASSEO ⛳",YcdQ2kgViqM,https://www.youtube.com/watch?v=YcdQ2kgViqM,20260320,
18,GaBBoDSQ,PAR,40,"2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,3,2",18,Questa volta abbiamo fatto DAVVERO ARRABBIARE il Rohnnino… 🥺 SDROGO GOLFATINA,1SoHXNKL53o,https://www.youtube.com/watch?v=1SoHXNKL53o,20260408,
18,GaBBoDSQ,Just Rohn,52,"1,2,5,2,3,2,2,6,4,3,2,2,1,3,2,2,7,3",18,Questa volta abbiamo fatto DAVVERO ARRABBIARE il Rohnnino… 🥺 SDROGO GOLFATINA,1SoHXNKL53o,https://www.youtube.com/watch?v=1SoHXNKL53o,20260408,
18,GaBBoDSQ,nonsonodread,53,"1,2,4,4,2,3,3,4,5,2,2,3,2,3,3,4,4,2",18,Questa volta abbiamo fatto DAVVERO ARRABBIARE il Rohnnino… 🥺 SDROGO GOLFATINA,1SoHXNKL53o,https://www.youtube.com/watch?v=1SoHXNKL53o,20260408,
18,GaBBoDSQ,Delux,44,"2,2,3,3,1,2,2,3,4,3,3,4,2,2,2,3,1,2",18,Questa volta abbiamo fatto DAVVERO ARRABBIARE il Rohnnino… 🥺 SDROGO GOLFATINA,1SoHXNKL53o,https://www.youtube.com/watch?v=1SoHXNKL53o,20260408,
18,GaBBoDSQ,GaBBo,71,"2,1,5,2,6,2,2,3,4,14,3,3,3,3,1,2,14,1",18,Questa volta abbiamo fatto DAVVERO ARRABBIARE il Rohnnino… 🥺 SDROGO GOLFATINA,1SoHXNKL53o,https://www.youtube.com/watch?v=1SoHXNKL53o,20260408,
19,Around Dread,PAR,53,"2,3,2,4,3,2,4,3,2,2,3,3,3,3,3,4,4,3",18,"SDROGO GOLFATINA CON I RE DELLE PALLE (amano le mazze...) con Dread, Rohn, Gabbo, Delux",sXtQUINYS8Y,https://www.youtube.com/watch?v=sXtQUINYS8Y,20260410,
